Unnamed: 0,Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
2386.0,BAL,Fred Carter,False,Mount St. Mary's University,8.0,611.0,1969.0,43.0,,,,,,,,,,,,,,,,,,,,,
2387.0,PHO,Dennis Stewart,False,University of Michigan,,2.0,1969.0,44.0,,,,,,,,,,,,,,,,,,,,,
2388.0,MIL,Bob Dandridge,True,Norfolk State University,13.0,839.0,1969.0,45.0,dandrbo01,1975.0,West,NBA,1.0,27.0,10.0,,,6.0,0.0,,,,,10.0,5.0,0.0,0.0,,
2388.0,MIL,Bob Dandridge,True,Norfolk State University,13.0,839.0,1969.0,45.0,dandrbo01,1974.0,West,NBA,1.0,18.0,4.0,,,2.0,1.0,,,,,6.0,2.0,0.0,0.0,,
2388.0,MIL,Bob Dandridge,True,Norfolk State University,13.0,839.0,1969.0,45.0,dandrbo01,1972.0,West,NBA,1.0,11.0,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
2388.0,MIL,Bob Dandridge,True,Norfolk State University,13.0,839.0,1969.0,45.0,dandrbo01,1978.0,East,NBA,1.0,18.0,8.0,,,3.0,1.0,,,,,5.0,3.0,3.0,2.0,,
2390.0,DET,Ted Wierman,False,Washington State University,,,1969.0,47.0,,,,,,,,,,,,,,,,,,,,,
2391.0,CHI,Dave Nash,False,University of Kansas,,,1969.0,48.0,,,,,,,,,,,,,,,,,,,,,
2392.0,SDR,Johnny Allen,False,Bethune-Cookman College,,,1969.0,49.0,,,,,,,,,,,,,,,,,,,,,
2393.0,SFW,Lee Lafayette,False,Michigan State University,,,1969.0,50.0,,,,,,,,,,,,,,,,,,,,,
2394.0,CIN,Ron Sanford,False,University of New Mexico,,,1969.0,51.0,,,,,,,,,,,,,,,,,,,,,
2773.0,LAL,Ron Sanford,False,University of New Mexico,,,1970.0,212.0,,,,,,,,,,,,,,,,,,,,,
2395.0,BOS,Steve Kuberski,False,Bradley University,9.0,568.0,1969.0,52.0,,,,,,,,,,,,,,,,,,,,,
2396.0,ATL,Billy Hann,False,University of Tennessee,,,1969.0,53.0,,,,,,,,,,,,,,,,,,,,,
2397.0,NYK,Elnardo Webster,False,Saint Peter's College,,,1969.0,54.0,,,,,,,,,,,,,,,,,,,,,
2398.0,ATL,Don Griffin,False,Stanford University,,,1969.0,55.0,,,,,,,,,,,,,,,,,,,,,
2399.0,PHI,Dave Scholz,False,University of Illinois at Urbana-Champaign,1.0,1.0,1969.0,56.0,,,,,,,,,,,,,,,,,,,,,
2400.0,BAL,Gene Ford,False,Western Michigan University,,,1969.0,57.0,,,,,,,,,,,,,,,,,,,,,
2402.0,MIL,Ken Heitz,False,"University of California, Los Angeles",,,1969.0,59.0,,,,,,,,,,,,,,,,,,,,,
2403.0,SEA,Jerry King,False,University of Louisville,,,1969.0,60.0,,,,,,,,,,,,,,,,,,,,,
2404.0,DET,Steve Mix,True,University of Toledo,12.0,787.0,1969.0,61.0,mixst01,1974.0,East,NBA,1.0,11.0,4.0,,,2.0,0.0,,,,,5.0,2.0,0.0,0.0,,
2405.0,CHI,Chris Ellis,False,Virginia Polytechnic Institute and State University,,,1969.0,62.0,,,,,,,,,,,,,,,,,,,,,
2406.0,SDR,Charles Hentz,False,University of Arkansas at Pine Bluff,,,1969.0,63.0,,,,,,,,,,,,,,,,,,,,,
2407.0,SFW,Willie Wise,True,Drake University,2.0,77.0,1969.0,64.0,wisewi01,1971.0,West,ABA,1.0,33.0,15.0,2.0,7.0,9.0,3.0,,,2.0,2.0,8.0,5.0,7.0,5.0,0.0,0.0
2407.0,SFW,Willie Wise,True,Drake University,2.0,77.0,1969.0,64.0,wisewi01,1972.0,West,ABA,1.0,37.0,26.0,2.0,4.0,6.0,4.0,0.0,0.0,1.0,3.0,20.0,11.0,4.0,4.0,0.0,0.0
2407.0,SFW,Willie Wise,True,Drake University,2.0,77.0,1969.0,64.0,wisewi01,1973.0,West,ABA,1.0,25.0,8.0,6.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0
2408.0,CIN,Jake Ford,False,University of Maryland Eastern Shore,2.0,31.0,1969.0,65.0,,,,,,,,,,,,,,,,,,,,,
2581.0,SEA,Jake Ford,False,University of Maryland Eastern Shore,2.0,31.0,1970.0,20.0,,,,,,,,,,,,,,,,,,,,,
2409.0,BOS,George Thompson,True,Marquette University,1.0,73.0,1969.0,66.0,thompge01,1971.0,East,ABA,1.0,17.0,10.0,0.0,0.0,0.0,2.0,,,0.0,1.0,9.0,5.0,0.0,0.0,2.0,0.0
2409.0,BOS,George Thompson,True,Marquette University,1.0,73.0,1969.0,66.0,thompge01,1972.0,East,ABA,1.0,22.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,4.0,2.0,2.0,0.0,0.0
2409.0,BOS,George Thompson,True,Marquette University,1.0,73.0,1969.0,66.0,thompge01,1973.0,East,ABA,1.0,21.0,10.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0
2410.0,ATL,Mike Mitchell,True,West Texas A&M University,,,1969.0,67.0,mitchmi01,1980.0,East,NBA,1.0,15.0,14.0,,,4.0,2.0,,,,,12.0,6.0,2.0,2.0,,
4156.0,CLE,Mike Mitchell,True,Auburn University,10.0,759.0,1978.0,15.0,mitchmi01,1980.0,East,NBA,1.0,15.0,14.0,,,4.0,2.0,,,,,12.0,6.0,2.0,2.0,,
2411.0,NYK,Gene Littles,False,High Point University,,,1969.0,68.0,,,,,,,,,,,,,,,,,,,,,
2412.0,LAL,Wil Jones,True,Albany State University,2.0,159.0,1969.0,69.0,joneswi01,1971.0,West,ABA,1.0,10.0,2.0,1.0,2.0,3.0,0.0,,,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
2413.0,PHI,Joe Cromer,False,Temple University,,,1969.0,70.0,,,,,,,,,,,,,,,,,,,,,
2414.0,BAL,Willie Jackson,False,Morehead State University,,,1969.0,71.0,,,,,,,,,,,,,,,,,,,,,
5507.0,HOU,Willie Jackson,False,Centenary College of Louisiana,,,1984.0,74.0,,,,,,,,,,,,,,,,,,,,,
2415.0,PHO,Dan Sadlier,False,University of Dayton,,,1969.0,72.0,,,,,,,,,,,,,,,,,,,,,
2416.0,MIL,John Arthurs,False,Tulane University,1.0,11.0,1969.0,73.0,,,,,,,,,,,,,,,,,,,,,
2417.0,SEA,Ben McGilmer,False,University of Iowa,,,1969.0,74.0,,,,,,,,,,,,,,,,,,,,,
2754.0,BAL,Ben McGilmer,False,University of Iowa,,,1970.0,193.0,,,,,,,,,,,,,,,,,,,,,
2418.0,DET,Larry Jeffries,False,Trinity University,,,1969.0,75.0,,,,,,,,,,,,,,,,,,,,,
2419.0,CHI,George Tinsley,False,Kentucky Wesleyan College,,,1969.0,76.0,,,,,,,,,,,,,,,,,,,,,
2420.0,SDR,Bob Tallent,False,George Washington University,,,1969.0,77.0,,,,,,,,,,,,,,,,,,,,,
2421.0,SFW,Dan Obravak,False,University of Dayton,,,1969.0,78.0,,,,,,,,,,,,,,,,,,,,,
2422.0,CIN,Mel Coleman,False,University of Wisconsin-Stout,,,1969.0,79.0,,,,,,,,,,,,,,,,,,,,,
2423.0,BOS,Dolph Pulliam,False,Drake University,,,1969.0,80.0,,,,,,,,,,,,,,,,,,,,,
2424.0,ATL,Guy Mackner,False,South Dakota State University,,,1969.0,81.0,,,,,,,,,,,,,,,,,,,,,
2425.0,NYK,Dwight Durante,False,Cawtaba College,,,1969.0,82.0,,,,,,,,,,,,,,,,,,,,,
2426.0,LAL,Dick Grubar,False,University of North Carolina,,,1969.0,83.0,,,,,,,,,,,,,,,,,,,,,
2428.0,BAL,Paul Loveday,False,University of California,,,1969.0,85.0,,,,,,,,,,,,,,,,,,,,,
2429.0,PHO,Bill Sweet,False,"University of California, Los Angeles",,,1969.0,86.0,,,,,,,,,,,,,,,,,,,,,
2430.0,MIL,Bill Keller,False,Purdue University,,,1969.0,87.0,,,,,,,,,,,,,,,,,,,,,
2431.0,SEA,Greg Wittman,False,Western Carolina University,,,1969.0,88.0,,,,,,,,,,,,,,,,,,,,,
2432.0,DET,Steve Vandenberg,False,Duke University,,,1969.0,89.0,,,,,,,,,,,,,,,,,,,,,
2433.0,CHI,Frank Judge,False,Huston-Tillotson University,,,1969.0,90.0,,,,,,,,,,,,,,,,,,,,,
2434.0,SDR,Lynn Shackelford,False,"University of California, Los Angeles",,,1969.0,91.0,,,,,,,,,,,,,,,,,,,,,
2435.0,SFW,Pat Foley,False,University of the Pacific,,,1969.0,92.0,,,,,,,,,,,,,,,,,,,,,
2436.0,CIN,L.C. Bowen,False,Bradley University,,,1969.0,93.0,,,,,,,,,,,,,,,,,,,,,
2437.0,BOS,Jim Johnson,False,University of Wisconsin,,,1969.0,94.0,,,,,,,,,,,,,,,,,,,,,
2438.0,ATL,Bob Bundy,False,Vanderbilt University,,,1969.0,95.0,,,,,,,,,,,,,,,,,,,,,
2439.0,NYK,Chris Thomforde,False,Princeton University,,,1969.0,96.0,,,,,,,,,,,,,,,,,,,,,
2440.0,LAL,Kari Liimbo,False,Brigham Young University,,,1969.0,97.0,,,,,,,,,,,,,,,,,,,,,
2441.0,PHI,Dave Hamilton,False,West Virginia State University,,,1969.0,98.0,,,,,,,,,,,,,,,,,,,,,
2442.0,BAL,Jeff Claypool,False,Grove City College,,,1969.0,99.0,,,,,,,,,,,,,,,,,,,,,
2443.0,PHO,Bob Edwards,False,Arizona State University,,,1969.0,100.0,,,,,,,,,,,,,,,,,,,,,
2444.0,MIL,John Schell,False,University of Wisconsin,,,1969.0,101.0,,,,,,,,,,,,,,,,,,,,,
2445.0,SEA,Theartis Wallace,False,Central Washington University,,,1969.0,102.0,,,,,,,,,,,,,,,,,,,,,
2446.0,DET,Bob Arnzen,False,University of Notre Dame,1.0,55.0,1969.0,103.0,,,,,,,,,,,,,,,,,,,,,
2447.0,CHI,Roger Moller,False,Westmar University,,,1969.0,104.0,,,,,,,,,,,,,,,,,,,,,
2448.0,SDR,Bill DeHeer,False,Indiana University,,,1969.0,105.0,,,,,,,,,,,,,,,,,,,,,
2449.0,SFW,Steve Rippe,False,"University of California, Santa Barbara",,,1969.0,106.0,,,,,,,,,,,,,,,,,,,,,
2450.0,CIN,Merton Bancroft,False,Missouri State University,,,1969.0,107.0,,,,,,,,,,,,,,,,,,,,,
2451.0,BOS,Bob Whitmore,False,University of Notre Dame,,,1969.0,108.0,,,,,,,,,,,,,,,,,,,,,
2452.0,ATL,Bob Christian,False,Grambling State University,4.0,246.0,1969.0,109.0,,,,,,,,,,,,,,,,,,,,,
2453.0,NYK,Jim Healey,False,Rockhurst University,,,1969.0,110.0,,,,,,,,,,,,,,,,,,,,,
2454.0,LAL,Joe Smith,False,Oklahoma State University,,,1969.0,111.0,,,,,,,,,,,,,,,,,,,,,
6546.0,GSW,Joe Smith,False,University of Maryland,16.0,1030.0,1995.0,1.0,,,,,,,,,,,,,,,,,,,,,
2455.0,PHI,Jim Bowles,False,Trinity University,,,1969.0,112.0,,,,,,,,,,,,,,,,,,,,,
2456.0,BAL,Barry White,False,Hofstra University,,,1969.0,113.0,,,,,,,,,,,,,,,,,,,,,
2457.0,PHO,Steve Jennings,False,University of Southern California,,,1969.0,114.0,,,,,,,,,,,,,,,,,,,,,
2458.0,MIL,Jim Satalin,False,St. Bonaventure University,,,1969.0,115.0,,,,,,,,,,,,,,,,,,,,,
2459.0,SEA,Vince Fritz,False,Oregon State University,,,1969.0,116.0,,,,,,,,,,,,,,,,,,,,,
2794.0,BAL,Vince Fritz,False,Oregon State University,,,1970.0,233.0,,,,,,,,,,,,,,,,,,,,,
2460.0,DET,George Reynolds,False,University of Houston,1.0,10.0,1969.0,117.0,,,,,,,,,,,,,,,,,,,,,
2461.0,CHI,Sterling Burke,False,Northwestern University,,,1969.0,118.0,,,,,,,,,,,,,,,,,,,,,
2462.0,SDR,Larry Cheatham,False,University of Tulsa,,,1969.0,119.0,,,,,,,,,,,,,,,,,,,,,
2463.0,SFW,Greg Reed,False,"California State University, Sacramento",,,1969.0,120.0,,,,,,,,,,,,,,,,,,,,,
2464.0,CIN,James Hurley,False,Transylvania University,,,1969.0,121.0,,,,,,,,,,,,,,,,,,,,,
2465.0,BOS,Gordon Smith,False,University of Cincinnati,,,1969.0,122.0,,,,,,,,,,,,,,,,,,,,,
2466.0,ATL,Pete Gayeska,False,University of Massachusetts Amherst,,,1969.0,123.0,,,,,,,,,,,,,,,,,,,,,
2467.0,NYK,Roger Walaszak,False,Columbia University,,,1969.0,124.0,,,,,,,,,,,,,,,,,,,,,
2468.0,LAL,Jim Smith,False,Northern Illinois University,,,1969.0,125.0,,,,,,,,,,,,,,,,,,,,,
2924.0,ATL,Jim Smith,False,Kentucky Wesleyan College,,,1971.0,124.0,,,,,,,,,,,,,,,,,,,,,
4813.0,SDC,Jim Smith,False,Ohio State University,2.0,76.0,1981.0,54.0,,,,,,,,,,,,,,,,,,,,,
2469.0,PHI,Larry Lewis,False,Saint Francis University,,,1969.0,126.0,,,,,,,,,,,,,,,,,,,,,
2470.0,BAL,Gary Major,False,Duquesne University,,,1969.0,127.0,,,,,,,,,,,,,,,,,,,,,
2471.0,PHO,Rich Abrahamson,False,University of Oregon,,,1969.0,128.0,,,,,,,,,,,,,,,,,,,,,
2472.0,MIL,Willie Brown,False,Middle Tennessee State University,,,1969.0,129.0,,,,,,,,,,,,,,,,,,,,,
2473.0,SEA,Al Cueto,False,University of Tulsa,,,1969.0,130.0,,,,,,,,,,,,,,,,,,,,,
2474.0,DET,Bill English,False,Winston-Salem State University,,,1969.0,131.0,,,,,,,,,,,,,,,,,,,,,
2475.0,CHI,Al Smith,False,Bradley University,,,1969.0,132.0,,,,,,,,,,,,,,,,,,,,,
2980.0,CHI,Al Smith,False,Bradley University,,,1971.0,180.0,,,,,,,,,,,,,,,,,,,,,
4070.0,CLE,Al Smith,False,Jackson State University,,,1977.0,99.0,,,,,,,,,,,,,,,,,,,,,
2476.0,SDR,Lee Sims,False,Ashland University,,,1969.0,133.0,,,,,,,,,,,,,,,,,,,,,
2477.0,SFW,Dick Chapman,False,San Francisco State University,,,1969.0,134.0,,,,,,,,,,,,,,,,,,,,,
2478.0,CIN,Bill Bowes,False,Elon University,,,1969.0,135.0,,,,,,,,,,,,,,,,,,,,,
2479.0,BOS,Jim Picka,False,High Point University,,,1969.0,136.0,,,,,,,,,,,,,,,,,,,,,
2480.0,ATL,Dick Stewart,False,Rutgers University,,,1969.0,137.0,,,,,,,,,,,,,,,,,,,,,
2481.0,NYK,Frank McLaughlin,False,Fordham University,,,1969.0,138.0,,,,,,,,,,,,,,,,,,,,,
2482.0,LAL,Phil Argento,False,University of Kentucky,,,1969.0,139.0,,,,,,,,,,,,,,,,,,,,,
2483.0,PHI,Bill Justus,False,University of Tennessee,,,1969.0,140.0,,,,,,,,,,,,,,,,,,,,,
2484.0,BAL,Frank Bartleson,False,Tennessee Technological University,,,1969.0,141.0,,,,,,,,,,,,,,,,,,,,,
2485.0,PHO,Fred Lind,False,Duke University,,,1969.0,142.0,,,,,,,,,,,,,,,,,,,,,
2486.0,MIL,Bob Presley,False,University of California,,,1969.0,143.0,,,,,,,,,,,,,,,,,,,,,
2487.0,SEA,Jim Connolly,False,Bowling Green State University,,,1969.0,144.0,,,,,,,,,,,,,,,,,,,,,
2488.0,DET,Rusty Clark,False,University of North Carolina,,,1969.0,145.0,,,,,,,,,,,,,,,,,,,,,
2489.0,CHI,Larry Bergh,False,Weber State University,,,1969.0,146.0,,,,,,,,,,,,,,,,,,,,,
2490.0,SDR,Justus Thigpen,False,Weber State University,2.0,19.0,1969.0,147.0,,,,,,,,,,,,,,,,,,,,,
2491.0,SFW,Rich Holmberg,False,Saint Mary's College of California,,,1969.0,148.0,,,,,,,,,,,,,,,,,,,,,
2492.0,CIN,Jim Supple,False,Georgetown University,,,1969.0,149.0,,,,,,,,,,,,,,,,,,,,,
2493.0,BOS,Larry Frinston,False,Kenyon College,,,1969.0,150.0,,,,,,,,,,,,,,,,,,,,,
2494.0,ATL,Loran Bracci,False,"California State University, Northridge",,,1969.0,151.0,,,,,,,,,,,,,,,,,,,,,
2495.0,NYK,Marvin Lewis,False,"Long Island University, Southampton Campus",,,1969.0,152.0,,,,,,,,,,,,,,,,,,,,,
2496.0,LAL,Ron Peret,False,Texas A&M University,,,1969.0,153.0,,,,,,,,,,,,,,,,,,,,,
2497.0,PHI,Bruce Sloan,False,University of Kansas,,,1969.0,154.0,,,,,,,,,,,,,,,,,,,,,
2498.0,BAL,Gerald McKee,False,Ohio University,,,1969.0,155.0,,,,,,,,,,,,,,,,,,,,,
2499.0,PHO,Bob Miller,False,University of Toledo,,,1969.0,156.0,,,,,,,,,,,,,,,,,,,,,
4226.0,PHO,Bob Miller,False,University of Cincinnati,1.0,2.0,1978.0,85.0,,,,,,,,,,,,,,,,,,,,,
2500.0,MIL,Jack Lutz,False,Carthage College,,,1969.0,157.0,,,,,,,,,,,,,,,,,,,,,
2502.0,CHI,Harry Hall,False,University of Wyoming,,,1969.0,159.0,,,,,,,,,,,,,,,,,,,,,
2503.0,SDR,Raul Duarte,False,South Dakota State University,,,1969.0,160.0,,,,,,,,,,,,,,,,,,,,,
2504.0,SFW,Joe Callahan,False,San Francisco State University,,,1969.0,161.0,,,,,,,,,,,,,,,,,,,,,
2506.0,BOS,Rod Forbes,False,Boston State University,,,1969.0,163.0,,,,,,,,,,,,,,,,,,,,,
2507.0,ATL,Dave Jones,False,University of La Verne,,,1969.0,164.0,,,,,,,,,,,,,,,,,,,,,
2508.0,NYK,Bill O'Rourke,False,St. John Fisher College,,,1969.0,165.0,,,,,,,,,,,,,,,,,,,,,
2509.0,LAL,Jack Gillespie,False,Montana State University,,,1969.0,166.0,,,,,,,,,,,,,,,,,,,,,
2510.0,PHI,Fatty Taylor,False,La Salle University,1.0,79.0,1969.0,167.0,,,,,,,,,,,,,,,,,,,,,
2511.0,BAL,Bob Washington,False,University of Tulsa,,,1969.0,168.0,,,,,,,,,,,,,,,,,,,,,
2512.0,PHO,Andy White,False,University of Texas at El Paso,,,1969.0,169.0,,,,,,,,,,,,,,,,,,,,,
2513.0,MIL,Lee Osgood,False,Northeastern University,,,1969.0,170.0,,,,,,,,,,,,,,,,,,,,,
2515.0,CHI,Rick Kirkland,False,Norfolk State University,,,1969.0,172.0,,,,,,,,,,,,,,,,,,,,,
2516.0,SDR,Joe McBride,False,Augusta State University,,,1969.0,173.0,,,,,,,,,,,,,,,,,,,,,
2517.0,CIN,Ted Johnson,False,Baldwin-Wallace College,,,1969.0,174.0,,,,,,,,,,,,,,,,,,,,,
2518.0,BOS,Billy Evans,False,Boston College,,,1969.0,175.0,,,,,,,,,,,,,,,,,,,,,
2519.0,ATL,Dick Barton,False,"University of California, Riverside",,,1969.0,176.0,,,,,,,,,,,,,,,,,,,,,
2520.0,NYK,James Wyatt,False,Northwestern State University,,,1969.0,177.0,,,,,,,,,,,,,,,,,,,,,
2521.0,LAL,Mallory Chestnutt,False,Tuskegee University,,,1969.0,178.0,,,,,,,,,,,,,,,,,,,,,
2522.0,BAL,Bill Thompson,False,Shepherd College,,,1969.0,179.0,,,,,,,,,,,,,,,,,,,,,
2523.0,PHO,Marv Schmitt,False,Western New Mexico University,,,1969.0,180.0,,,,,,,,,,,,,,,,,,,,,
2524.0,MIL,Laymon Stewart,False,Lakeland College,,,1969.0,181.0,,,,,,,,,,,,,,,,,,,,,
2525.0,SEA,Jerry Conley,False,Morehead State University,,,1969.0,182.0,,,,,,,,,,,,,,,,,,,,,
2526.0,CHI,Bill Boight,False,Southern Methodist University,,,1969.0,183.0,,,,,,,,,,,,,,,,,,,,,
2527.0,SDR,Mike Heckman,False,"University of California, Irvine",,,1969.0,184.0,,,,,,,,,,,,,,,,,,,,,
2528.0,ATL,Mike Dahl,False,Oglethorpe University,,,1969.0,185.0,,,,,,,,,,,,,,,,,,,,,
2529.0,NYK,Rich Travis,False,Oklahoma City University,,,1969.0,186.0,,,,,,,,,,,,,,,,,,,,,
2530.0,LAL,Mack Calvin,True,University of Southern California,4.0,222.0,1969.0,187.0,calvima01,1970.0,East,ABA,1.0,20.0,8.0,1.0,3.0,4.0,4.0,,,0.0,2.0,7.0,2.0,7.0,3.0,2.0,1.0
2530.0,LAL,Mack Calvin,True,University of Southern California,4.0,222.0,1969.0,187.0,calvima01,1971.0,East,ABA,1.0,14.0,10.0,0.0,2.0,2.0,4.0,,,2.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0
2530.0,LAL,Mack Calvin,True,University of Southern California,4.0,222.0,1969.0,187.0,calvima01,1972.0,East,ABA,1.0,23.0,13.0,2.0,0.0,2.0,8.0,1.0,0.0,4.0,5.0,8.0,3.0,7.0,7.0,0.0,0.0
2530.0,LAL,Mack Calvin,True,University of Southern California,4.0,222.0,1969.0,187.0,calvima01,1973.0,East,ABA,1.0,27.0,8.0,0.0,2.0,2.0,11.0,1.0,0.0,3.0,3.0,10.0,3.0,3.0,2.0,0.0,0.0
2530.0,LAL,Mack Calvin,True,University of Southern California,4.0,222.0,1969.0,187.0,calvima01,1974.0,West,ABA,1.0,28.0,17.0,1.0,2.0,3.0,7.0,1.0,0.0,4.0,2.0,16.0,4.0,10.0,9.0,1.0,0.0
2531.0,BAL,Perry Johnson,False,Robert Morris University (PA),,,1969.0,188.0,,,,,,,,,,,,,,,,,,,,,
2532.0,PHO,Bob Beamon,False,University of Texas at El Paso,,,1969.0,189.0,,,,,,,,,,,,,,,,,,,,,
2533.0,MIL,Stan Wlodarszek,False,La Salle University,,,1969.0,190.0,,,,,,,,,,,,,,,,,,,,,
2534.0,SEA,Ernie Powell,False,University of Southern California,,,1969.0,191.0,,,,,,,,,,,,,,,,,,,,,
2535.0,SDR,Jerry Nickens,False,Tougaloo College,,,1969.0,192.0,,,,,,,,,,,,,,,,,,,,,
2536.0,ATL,Norm Carmichael,False,University of Virginia,,,1969.0,193.0,,,,,,,,,,,,,,,,,,,,,
2537.0,BAL,Jodie Harrison,False,University of Illinois at Urbana-Champaign,,,1969.0,194.0,,,,,,,,,,,,,,,,,,,,,
2538.0,PHO,Wayne Huckel,False,Davidson College,,,1969.0,195.0,,,,,,,,,,,,,,,,,,,,,
2539.0,MIL,Bill Voigt,False,Southern Methodist University,,,1969.0,196.0,,,,,,,,,,,,,,,,,,,,,
2540.0,SEA,Danny Cornett,False,Morehead State University,,,1969.0,197.0,,,,,,,,,,,,,,,,,,,,,
2541.0,SDR,Dick Groves,False,San Jose State University,,,1969.0,198.0,,,,,,,,,,,,,,,,,,,,,
2542.0,ATL,Buddy Cornelius,False,Jacksonville State University,,,1969.0,199.0,,,,,,,,,,,,,,,,,,,,,
2543.0,BAL,Phil Harris,False,Texas A&M University,,,1969.0,200.0,,,,,,,,,,,,,,,,,,,,,
2544.0,PHO,Howie Dickerman,False,Central Connecticut State University,,,1969.0,201.0,,,,,,,,,,,,,,,,,,,,,
2545.0,MIL,Lynn Phillips,False,Southern Methodist University,,,1969.0,202.0,,,,,,,,,,,,,,,,,,,,,
2546.0,SEA,Steve Honeycutt,False,Kansas State University,,,1969.0,203.0,,,,,,,,,,,,,,,,,,,,,
2547.0,SDR,Steve Howell,False,Ohio State University,,,1969.0,204.0,,,,,,,,,,,,,,,,,,,,,
2548.0,ATL,John Tolmie,False,United States Naval Academy,,,1969.0,205.0,,,,,,,,,,,,,,,,,,,,,
2549.0,BAL,Tom Haggart,False,Brandeis University,,,1969.0,206.0,,,,,,,,,,,,,,,,,,,,,
2550.0,PHO,Al Nuness,False,University of Minnesota,,,1969.0,207.0,,,,,,,,,,,,,,,,,,,,,
2551.0,MIL,Ken Hall,False,Westminster College of Pennsylvania,,,1969.0,208.0,,,,,,,,,,,,,,,,,,,,,
2552.0,SDR,Joe Pridgen,False,North Carolina Central University,,,1969.0,209.0,,,,,,,,,,,,,,,,,,,,,
2553.0,ATL,Cliff Parsons,False,United States Air Force Academy,,,1969.0,210.0,,,,,,,,,,,,,,,,,,,,,
2554.0,BAL,Chip Case,False,University of Virginia,,,1969.0,211.0,,,,,,,,,,,,,,,,,,,,,
2604.0,BUF,Chip Case,False,University of Virginia,,,1970.0,43.0,,,,,,,,,,,,,,,,,,,,,
2555.0,PHO,Solomon Davis,False,Kentucky State University,,,1969.0,212.0,,,,,,,,,,,,,,,,,,,,,
2556.0,SDR,Blaine Royer,False,Illinois State University,,,1969.0,213.0,,,,,,,,,,,,,,,,,,,,,
2557.0,ATL,Grady O'Malley,False,Manhattan College,1.0,24.0,1969.0,214.0,,,,,,,,,,,,,,,,,,,,,
2558.0,BAL,Brian Heaney,False,Acadia University,1.0,14.0,1969.0,215.0,,,,,,,,,,,,,,,,,,,,,
2559.0,PHO,Jim Plump,False,Northern Arizona University,,,1969.0,216.0,,,,,,,,,,,,,,,,,,,,,
2560.0,ATL,Carl Rodwell,False,"University of California, Riverside",,,1969.0,217.0,,,,,,,,,,,,,,,,,,,,,
2561.0,BAL,Stan McKain,False,Southern University and A&M College,,,1969.0,218.0,,,,,,,,,,,,,,,,,,,,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1978.0,East,NBA,1.0,31.0,10.0,,,4.0,4.0,,,,,10.0,5.0,0.0,0.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1977.0,West,NBA,1.0,4.0,1.0,,,2.0,0.0,,,,,0.0,0.0,2.0,1.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1976.0,West,NBA,1.0,20.0,17.0,,,10.0,4.0,,,,,8.0,7.0,3.0,3.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1974.0,West,NBA,1.0,12.0,2.0,,,7.0,2.0,,,,,4.0,1.0,0.0,0.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1973.0,West,NBA,1.0,26.0,24.0,,,10.0,2.0,,,,,15.0,11.0,2.0,2.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1972.0,West,NBA,1.0,12.0,10.0,,,6.0,0.0,,,,,9.0,5.0,0.0,0.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1971.0,West,NBA,1.0,5.0,2.0,,,3.0,0.0,,,,,2.0,0.0,3.0,2.0,,
2562.0,DET,Bob Lanier,True,St. Bonaventure University,14.0,959.0,1970.0,1.0,laniebo01,1981.0,East,NBA,1.0,11.0,8.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,7.0,3.0,2.0,2.0,0.0,0.0
2563.0,SDR,Rudy Tomjanovich,True,University of Michigan,11.0,768.0,1970.0,2.0,tomjaru01,1978.0,East,NBA,1.0,24.0,12.0,,,6.0,1.0,,,,,13.0,6.0,0.0,0.0,,
2563.0,SDR,Rudy Tomjanovich,True,University of Michigan,11.0,768.0,1970.0,2.0,tomjaru01,1976.0,East,NBA,1.0,22.0,6.0,,,10.0,1.0,,,,,9.0,3.0,0.0,0.0,,
